name,path,width,height,area,wall_count,wall_rate,box_count,box_rate,target_count,box_on_target_count,effective_box_count,effective_box_rate
"Sasquatch V_040","Assets/Resources/Levels/Sasquatch V/Sasquatch V_040.asset",17,17,289,92,0.318339,48,0.16609,48,0,48,0.16609
"Sasquatch V_041","Assets/Resources/Levels/Sasquatch V/Sasquatch V_041.asset",19,19,361,133,0.368421,24,0.066482,24,8,16,0.044321
"Sasquatch V_042","Assets/Resources/Levels/Sasquatch V/Sasquatch V_042.asset",21,21,441,108,0.244898,84,0.190476,84,0,84,0.190476
"Sasquatch V_043","Assets/Resources/Levels/Sasquatch V/Sasquatch V_043.asset",23,23,529,96,0.181475,80,0.151229,80,0,80,0.151229
"Sasquatch V_044","Assets/Resources/Levels/Sasquatch V/Sasquatch V_044.asset",23,23,529,56,0.10586,72,0.136106,72,0,72,0.136106
"Sasquatch V_045","Assets/Resources/Levels/Sasquatch V/Sasquatch V_045.asset",21,21,441,136,0.30839,30,0.068027,30,2,28,0.063492
"Sasquatch V_046","Assets/Resources/Levels/Sasquatch V/Sasquatch V_046.asset",22,22,484,164,0.338843,16,0.033058,16,0,16,0.033058
"Sasquatch V_047","Assets/Resources/Levels/Sasquatch V/Sasquatch V_047.asset",31,17,527,194,0.368121,40,0.075901,40,0,40,0.075901
"Sasquatch V_048","Assets/Resources/Levels/Sasquatch V/Sasquatch V_048.asset",30,18,540,100,0.185185,174,0.322222,174,86,88,0.162963
"Sasquatch V_049","Assets/Resources/Levels/Sasquatch V/Sasquatch V_049.asset",24,24,576,148,0.256944,128,0.222222,128,0,128,0.222222
"Sasquatch V_050","Assets/Resources/Levels/Sasquatch V/Sasquatch V_050.asset",27,27,729,120,0.164609,240,0.329218,240,0,240,0.329218
"Sasquatch VI_001","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_001.asset",15,9,135,54,0.4,9,0.066667,9,4,5,0.037037
"Sasquatch VI_002","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_002.asset",10,7,70,34,0.485714,5,0.071429,5,0,5,0.071429
"Sasquatch VI_003","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_003.asset",10,8,80,34,0.425,8,0.1,8,6,2,0.025
"Sasquatch VI_004","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_004.asset",10,7,70,32,0.457143,6,0.085714,6,2,4,0.057143
"Sasquatch VI_005","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_005.asset",13,9,117,48,0.410256,6,0.051282,6,4,2,0.017094
"Sasquatch VI_006","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_006.asset",13,7,91,40,0.43956,6,0.065934,6,4,2,0.021978
"Sasquatch VI_007","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_007.asset",12,15,180,70,0.388889,4,0.022222,4,0,4,0.022222
"Sasquatch VI_008","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_008.asset",11,9,99,46,0.464647,8,0.080808,8,0,8,0.080808
"Sasquatch VI_009","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_009.asset",11,11,121,52,0.429752,7,0.057851,7,1,6,0.049587
"Sasquatch VI_010","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_010.asset",12,12,144,53,0.368056,9,0.0625,9,0,9,0.0625
"Sasquatch VI_011","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_011.asset",12,12,144,54,0.375,7,0.048611,7,2,5,0.034722
"Sasquatch VI_012","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_012.asset",11,9,99,40,0.40404,9,0.090909,9,3,6,0.060606
"Sasquatch VI_013","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_013.asset",12,12,144,54,0.375,10,0.069444,10,5,5,0.034722
"Sasquatch VI_014","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_014.asset",15,16,240,87,0.3625,8,0.033333,8,0,8,0.033333
"Sasquatch VI_015","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_015.asset",16,16,256,64,0.25,32,0.125,32,20,12,0.046875
"Sasquatch VI_016","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_016.asset",15,15,225,84,0.373333,16,0.071111,16,8,8,0.035556
"Sasquatch VI_017","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_017.asset",21,17,357,123,0.344538,15,0.042017,15,3,12,0.033613
"Sasquatch VI_018","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_018.asset",25,9,225,88,0.391111,34,0.151111,34,2,32,0.142222
"Sasquatch VI_019","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_019.asset",11,23,253,102,0.403162,40,0.158103,40,0,40,0.158103
"Sasquatch VI_020","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_020.asset",11,11,121,68,0.561984,16,0.132231,16,4,12,0.099174
"Sasquatch VI_021","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_021.asset",10,10,100,56,0.56,8,0.08,8,4,4,0.04
"Sasquatch VI_022","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_022.asset",10,10,100,44,0.44,16,0.16,16,8,8,0.08
"Sasquatch VI_023","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_023.asset",10,10,100,48,0.48,16,0.16,16,8,8,0.08
"Sasquatch VI_024","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_024.asset",10,10,100,48,0.48,16,0.16,16,0,16,0.16
"Sasquatch VI_025","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_025.asset",10,10,100,36,0.36,20,0.2,20,16,4,0.04
"Sasquatch VI_026","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_026.asset",10,10,100,40,0.4,14,0.14,14,0,14,0.14
"Sasquatch VI_027","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_027.asset",10,10,100,42,0.42,16,0.16,16,0,16,0.16
"Sasquatch VI_028","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_028.asset",10,10,100,40,0.4,18,0.18,18,0,18,0.18
"Sasquatch VI_029","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_029.asset",11,11,121,60,0.495868,12,0.099174,12,4,8,0.066116
"Sasquatch VI_030","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_030.asset",11,11,121,44,0.363636,20,0.165289,20,12,8,0.066116
"Sasquatch VI_031","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_031.asset",13,13,169,68,0.402367,32,0.189349,32,0,32,0.189349
"Sasquatch VI_032","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_032.asset",13,13,169,72,0.426036,24,0.142012,24,0,24,0.142012
"Sasquatch VI_033","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_033.asset",13,13,169,52,0.307692,36,0.213018,36,0,36,0.213018
"Sasquatch VI_034","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_034.asset",15,15,225,64,0.284445,56,0.248889,56,0,56,0.248889
"Sasquatch VI_035","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_035.asset",15,15,225,88,0.391111,24,0.106667,24,0,24,0.106667
"Sasquatch VI_036","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_036.asset",15,15,225,72,0.32,24,0.106667,24,0,24,0.106667
"Sasquatch VI_037","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_037.asset",15,15,225,72,0.32,32,0.142222,32,0,32,0.142222
"Sasquatch VI_038","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_038.asset",17,17,289,88,0.304498,52,0.179931,52,0,52,0.179931
"Sasquatch VI_039","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_039.asset",18,18,324,100,0.308642,24,0.074074,24,4,20,0.061728
"Sasquatch VI_040","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_040.asset",22,22,484,88,0.181818,56,0.115703,56,16,40,0.082645
"Sasquatch VI_041","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_041.asset",21,21,441,48,0.108844,48,0.108844,48,0,48,0.108844
"Sasquatch VI_042","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_042.asset",23,23,529,56,0.10586,72,0.136106,72,68,4,0.007561
"Sasquatch VI_043","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_043.asset",21,21,441,164,0.371882,48,0.108844,48,36,12,0.027211
"Sasquatch VI_044","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_044.asset",21,21,441,124,0.281179,88,0.199547,88,0,88,0.199547
"Sasquatch VI_045","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_045.asset",23,23,529,148,0.279773,112,0.21172,112,4,108,0.204159
"Sasquatch VI_046","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_046.asset",26,26,676,244,0.360947,100,0.147929,100,0,100,0.147929
"Sasquatch VI_047","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_047.asset",27,27,729,168,0.230453,208,0.285322,208,36,172,0.23594
"Sasquatch VI_048","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_048.asset",30,30,900,203,0.225556,198,0.22,198,0,198,0.22
"Sasquatch VI_049","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_049.asset",33,33,1089,208,0.191001,236,0.216713,236,4,232,0.21304
"Sasquatch VI_050","Assets/Resources/Levels/Sasquatch VI/Sasquatch VI_050.asset",35,35,1225,240,0.195918,288,0.235102,288,0,288,0.235102
"Sasquatch VII_001","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_001.asset",11,11,121,45,0.371901,9,0.07438,9,8,1,0.008264
"Sasquatch VII_002","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_002.asset",10,10,100,39,0.39,8,0.08,8,6,2,0.02
"Sasquatch VII_003","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_003.asset",15,9,135,52,0.385185,13,0.096296,13,12,1,0.007407
"Sasquatch VII_004","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_004.asset",9,9,81,39,0.481482,6,0.074074,6,0,6,0.074074
"Sasquatch VII_005","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_005.asset",12,8,96,44,0.458333,7,0.072917,7,3,4,0.041667
"Sasquatch VII_006","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_006.asset",9,9,81,41,0.506173,8,0.098765,8,1,7,0.08642
"Sasquatch VII_007","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_007.asset",9,8,72,31,0.430556,5,0.069444,5,1,4,0.055556
"Sasquatch VII_008","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_008.asset",9,7,63,30,0.476191,9,0.142857,9,6,3,0.047619
"Sasquatch VII_009","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_009.asset",9,9,81,35,0.432099,6,0.074074,6,2,4,0.049383
"Sasquatch VII_010","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_010.asset",10,9,90,39,0.433333,6,0.066667,6,1,5,0.055556
"Sasquatch VII_011","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_011.asset",7,8,56,27,0.482143,5,0.089286,5,1,4,0.071429
"Sasquatch VII_012","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_012.asset",9,8,72,34,0.472222,6,0.083333,6,4,2,0.027778
"Sasquatch VII_013","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_013.asset",11,11,121,48,0.396694,12,0.099174,12,4,8,0.066116
"Sasquatch VII_014","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_014.asset",12,9,108,45,0.416667,5,0.046296,5,0,5,0.046296
"Sasquatch VII_015","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_015.asset",10,11,110,43,0.390909,10,0.090909,10,0,10,0.090909
"Sasquatch VII_016","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_016.asset",15,11,165,62,0.375758,11,0.066667,11,4,7,0.042424
"Sasquatch VII_017","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_017.asset",11,11,121,45,0.371901,8,0.066116,8,1,7,0.057851
"Sasquatch VII_018","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_018.asset",9,13,117,40,0.34188,10,0.08547,10,4,6,0.051282
"Sasquatch VII_019","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_019.asset",11,10,110,41,0.372727,11,0.1,11,6,5,0.045455
"Sasquatch VII_020","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_020.asset",9,13,117,47,0.401709,10,0.08547,10,4,6,0.051282
"Sasquatch VII_021","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_021.asset",11,13,143,56,0.391608,7,0.048951,7,4,3,0.020979
"Sasquatch VII_022","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_022.asset",16,11,176,67,0.380682,10,0.056818,10,3,7,0.039773
"Sasquatch VII_023","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_023.asset",13,13,169,53,0.31361,15,0.088757,15,14,1,0.005917
"Sasquatch VII_024","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_024.asset",19,9,171,72,0.421053,21,0.122807,21,0,21,0.122807
"Sasquatch VII_025","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_025.asset",19,8,152,50,0.328947,36,0.236842,36,12,24,0.157895
"Sasquatch VII_026","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_026.asset",21,13,273,94,0.344322,14,0.051282,14,6,8,0.029304
"Sasquatch VII_027","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_027.asset",17,11,187,82,0.438503,12,0.064171,12,3,9,0.048128
"Sasquatch VII_028","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_028.asset",17,13,221,100,0.452489,4,0.0181,4,0,4,0.0181
"Sasquatch VII_029","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_029.asset",16,13,208,101,0.485577,6,0.028846,6,0,6,0.028846
"Sasquatch VII_030","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_030.asset",19,17,323,120,0.371517,26,0.080495,26,7,19,0.058824
"Sasquatch VII_031","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_031.asset",12,12,144,52,0.361111,24,0.166667,24,8,16,0.111111
"Sasquatch VII_032","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_032.asset",13,13,169,53,0.31361,24,0.142012,24,0,24,0.142012
"Sasquatch VII_033","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_033.asset",13,13,169,64,0.378698,20,0.118343,20,12,8,0.047337
"Sasquatch VII_034","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_034.asset",13,13,169,56,0.331361,40,0.236686,40,28,12,0.071006
"Sasquatch VII_035","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_035.asset",15,16,240,62,0.258333,39,0.1625,39,38,1,0.004167
"Sasquatch VII_036","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_036.asset",15,15,225,64,0.284445,40,0.177778,40,4,36,0.16
"Sasquatch VII_037","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_037.asset",15,15,225,76,0.337778,35,0.155556,35,3,32,0.142222
"Sasquatch VII_038","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_038.asset",15,15,225,64,0.284445,52,0.231111,52,0,52,0.231111
"Sasquatch VII_039","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_039.asset",17,17,289,96,0.33218,48,0.16609,48,44,4,0.013841
"Sasquatch VII_040","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_040.asset",19,19,361,153,0.423823,48,0.132964,48,0,48,0.132964
"Sasquatch VII_041","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_041.asset",21,21,441,121,0.274376,68,0.154195,68,16,52,0.117914
"Sasquatch VII_042","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_042.asset",25,25,625,184,0.2944,112,0.1792,112,4,108,0.1728
"Sasquatch VII_043","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_043.asset",24,26,624,184,0.294872,24,0.038462,24,8,16,0.025641
"Sasquatch VII_044","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_044.asset",25,25,625,108,0.1728,72,0.1152,72,0,72,0.1152
"Sasquatch VII_045","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_045.asset",25,25,625,172,0.2752,40,0.064,40,12,28,0.0448
"Sasquatch VII_046","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_046.asset",33,33,1089,268,0.246097,40,0.036731,40,8,32,0.029385
"Sasquatch VII_047","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_047.asset",29,29,841,136,0.161712,152,0.180737,152,28,124,0.147444
"Sasquatch VII_048","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_048.asset",23,23,529,52,0.098299,64,0.120983,64,48,16,0.030246
"Sasquatch VII_049","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_049.asset",33,33,1089,92,0.084481,148,0.135905,148,112,36,0.033058
"Sasquatch VII_050","Assets/Resources/Levels/Sasquatch VII/Sasquatch VII_050.asset",43,43,1849,140,0.075717,256,0.138453,256,192,64,0.034613
"Sasquatch VIII_001","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_001.asset",11,9,99,40,0.40404,9,0.090909,9,3,6,0.060606
"Sasquatch VIII_002","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_002.asset",11,9,99,42,0.424242,8,0.080808,8,4,4,0.040404
"Sasquatch VIII_003","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_003.asset",9,8,72,32,0.444444,6,0.083333,6,2,4,0.055556
"Sasquatch VIII_004","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_004.asset",10,10,100,38,0.38,10,0.1,10,3,7,0.07
"Sasquatch VIII_005","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_005.asset",11,9,99,39,0.393939,8,0.080808,8,2,6,0.060606
"Sasquatch VIII_006","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_006.asset",12,10,120,45,0.375,5,0.041667,5,0,5,0.041667
"Sasquatch VIII_007","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_007.asset",13,14,182,70,0.384615,8,0.043956,8,0,8,0.043956
"Sasquatch VIII_008","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_008.asset",17,11,187,74,0.395722,7,0.037433,7,0,7,0.037433
"Sasquatch VIII_009","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_009.asset",14,14,196,61,0.311225,17,0.086735,17,15,2,0.010204
"Sasquatch VIII_010","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_010.asset",13,13,169,24,0.142012,16,0.094675,16,0,16,0.094675
"Sasquatch VIII_011","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_011.asset",13,13,169,25,0.147929,16,0.094675,16,8,8,0.047337
"Sasquatch VIII_012","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_012.asset",8,9,72,35,0.486111,5,0.069444,5,0,5,0.069444
"Sasquatch VIII_013","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_013.asset",9,9,81,33,0.407407,10,0.123457,10,4,6,0.074074
"Sasquatch VIII_014","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_014.asset",9,11,99,37,0.373737,14,0.141414,14,6,8,0.080808
"Sasquatch VIII_015","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_015.asset",12,12,144,48,0.333333,12,0.083333,12,6,6,0.041667
"Sasquatch VIII_016","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_016.asset",14,12,168,69,0.410714,11,0.065476,11,5,6,0.035714
"Sasquatch VIII_017","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_017.asset",18,12,216,83,0.384259,9,0.041667,9,0,9,0.041667
"Sasquatch VIII_018","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_018.asset",21,13,273,65,0.238095,29,0.106227,29,24,5,0.018315
"Sasquatch VIII_019","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_019.asset",11,13,143,56,0.391608,12,0.083916,12,4,8,0.055944
"Sasquatch VIII_020","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_020.asset",11,14,154,65,0.422078,9,0.058442,9,1,8,0.051948
"Sasquatch VIII_021","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_021.asset",14,10,140,54,0.385714,14,0.1,14,1,13,0.092857
"Sasquatch VIII_022","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_022.asset",16,17,272,70,0.257353,39,0.143382,39,38,1,0.003676
"Sasquatch VIII_023","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_023.asset",11,11,121,50,0.413223,12,0.099174,12,8,4,0.033058
"Sasquatch VIII_024","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_024.asset",11,11,121,52,0.429752,16,0.132231,16,8,8,0.066116
"Sasquatch VIII_025","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_025.asset",11,11,121,46,0.380165,16,0.132231,16,8,8,0.066116
"Sasquatch VIII_026","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_026.asset",13,13,169,70,0.414201,16,0.094675,16,12,4,0.023669
"Sasquatch VIII_027","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_027.asset",11,11,121,61,0.504132,12,0.099174,12,0,12,0.099174
"Sasquatch VIII_028","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_028.asset",19,19,361,137,0.379501,52,0.144044,52,0,52,0.144044
"Sasquatch VIII_029","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_029.asset",15,15,225,76,0.337778,17,0.075556,17,9,8,0.035556
"Sasquatch VIII_030","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_030.asset",17,15,255,96,0.376471,10,0.039216,10,2,8,0.031373
"Sasquatch VIII_031","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_031.asset",17,17,289,112,0.387543,18,0.062284,18,0,18,0.062284
"Sasquatch VIII_032","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_032.asset",12,12,144,32,0.222222,16,0.111111,16,4,12,0.083333
"Sasquatch VIII_033","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_033.asset",19,19,361,76,0.210526,48,0.132964,48,8,40,0.110803
"Sasquatch VIII_034","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_034.asset",19,19,361,117,0.3241,44,0.121884,44,40,4,0.01108
"Sasquatch VIII_035","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_035.asset",21,13,273,125,0.457876,25,0.091575,25,0,25,0.091575
"Sasquatch VIII_036","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_036.asset",29,17,493,214,0.434077,50,0.10142,50,0,50,0.10142
"Sasquatch VIII_037","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_037.asset",21,16,336,123,0.366071,17,0.050595,17,0,17,0.050595
"Sasquatch VIII_038","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_038.asset",29,17,493,181,0.36714,23,0.046653,23,1,22,0.044625
"Sasquatch VIII_039","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_039.asset",17,17,289,69,0.238754,27,0.093426,27,26,1,0.00346
"Sasquatch VIII_040","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_040.asset",19,19,361,80,0.221607,80,0.221607,80,0,80,0.221607
"Sasquatch VIII_041","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_041.asset",18,18,324,100,0.308642,32,0.098765,32,0,32,0.098765
"Sasquatch VIII_042","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_042.asset",28,28,784,240,0.306123,68,0.086735,68,0,68,0.086735
"Sasquatch VIII_043","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_043.asset",28,28,784,200,0.255102,100,0.127551,100,4,96,0.122449
"Sasquatch VIII_044","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_044.asset",19,19,361,52,0.144044,52,0.144044,52,0,52,0.144044
"Sasquatch VIII_045","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_045.asset",23,23,529,60,0.113422,84,0.15879,84,0,84,0.15879
"Sasquatch VIII_046","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_046.asset",17,17,289,92,0.318339,48,0.16609,48,0,48,0.16609
"Sasquatch VIII_047","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_047.asset",29,29,841,172,0.204518,240,0.285375,240,0,240,0.285375
"Sasquatch VIII_048","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_048.asset",33,33,1089,236,0.216713,280,0.257117,280,0,280,0.257117
"Sasquatch VIII_049","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_049.asset",37,37,1369,208,0.151936,480,0.350621,480,0,480,0.350621
"Sasquatch VIII_050","Assets/Resources/Levels/Sasquatch VIII/Sasquatch VIII_050.asset",43,43,1849,292,0.157923,220,0.118983,220,32,188,0.101677
"Sasquatch X_001","Assets/Resources/Levels/Sasquatch X/Sasquatch X_001.asset",10,8,80,40,0.5,5,0.0625,5,2,3,0.0375
"Sasquatch X_002","Assets/Resources/Levels/Sasquatch X/Sasquatch X_002.asset",7,8,56,34,0.607143,4,0.071429,4,1,3,0.053571
"Sasquatch X_003","Assets/Resources/Levels/Sasquatch X/Sasquatch X_003.asset",8,8,64,35,0.546875,4,0.0625,4,3,1,0.015625
"Sasquatch X_004","Assets/Resources/Levels/Sasquatch X/Sasquatch X_004.asset",8,8,64,35,0.546875,4,0.0625,4,3,1,0.015625
"Sasquatch X_005","Assets/Resources/Levels/Sasquatch X/Sasquatch X_005.asset",8,10,80,40,0.5,4,0.05,4,2,2,0.025
"Sasquatch X_006","Assets/Resources/Levels/Sasquatch X/Sasquatch X_006.asset",10,10,100,50,0.5,4,0.04,4,1,3,0.03
"Sasquatch X_007","Assets/Resources/Levels/Sasquatch X/Sasquatch X_007.asset",8,14,112,53,0.473214,5,0.044643,5,1,4,0.035714
"Sasquatch X_008","Assets/Resources/Levels/Sasquatch X/Sasquatch X_008.asset",13,8,104,48,0.461539,7,0.067308,7,2,5,0.048077
"Sasquatch X_009","Assets/Resources/Levels/Sasquatch X/Sasquatch X_009.asset",10,14,140,59,0.421429,10,0.071429,10,4,6,0.042857
"Sasquatch X_010","Assets/Resources/Levels/Sasquatch X/Sasquatch X_010.asset",10,10,100,40,0.4,5,0.05,5,3,2,0.02
"Sasquatch X_011","Assets/Resources/Levels/Sasquatch X/Sasquatch X_011.asset",17,15,255,88,0.345098,7,0.027451,7,0,7,0.027451
"Sasquatch X_012","Assets/Resources/Levels/Sasquatch X/Sasquatch X_012.asset",12,12,144,61,0.423611,9,0.0625,9,5,4,0.027778
"Sasquatch X_013","Assets/Resources/Levels/Sasquatch X/Sasquatch X_013.asset",12,11,132,56,0.424242,14,0.106061,14,2,12,0.090909
"Sasquatch X_014","Assets/Resources/Levels/Sasquatch X/Sasquatch X_014.asset",13,9,117,56,0.478633,13,0.111111,13,3,10,0.08547
"Sasquatch X_015","Assets/Resources/Levels/Sasquatch X/Sasquatch X_015.asset",13,9,117,56,0.478633,12,0.102564,12,2,10,0.08547
"Sasquatch X_016","Assets/Resources/Levels/Sasquatch X/Sasquatch X_016.asset",13,9,117,56,0.478633,8,0.068376,8,0,8,0.068376
"Sasquatch X_017","Assets/Resources/Levels/Sasquatch X/Sasquatch X_017.asset",13,13,169,64,0.378698,12,0.071006,12,4,8,0.047337
